Reference Title,Title,Source Type,AP/TS,Name,AKA,Definition,Code Example,Causes / Effects,Frequency
https://codingcraftsman.wordpress.com/2018/09/27/test-smells/,Test Smells - The Coding Craftsman,webpage,Test Smell,Mistaken identity,,where the name of a test gives a contrary opinion to the meaning of the test,FALSO,FALSO,FALSO
http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.144.9594,Assessing test quality ‐ TestLint,thesis,Test Smell,Mixed Selectors,,"The problem of mixing up all the methods of a test-class is that it is harder to allocate and differentiate accessors, xtures, utilities and test-methods. By putting each type of method into a different method category, especially strictly separating test-methods from other methods we get a better structure of the test-class. A better and cleaner structure helps in understanding the test-suite, the xtures and all the test-methods.",FALSO,VERDADEIRO,FALSO
http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.108.3631&rep=rep1&type=pdf,Rule-based Assessment of Test Quality,article,Test Smell,Mixed Selectors,,Violating common organizational testing conventions by mixing up testing and non-testing methods,FALSO,FALSO,VERDADEIRO
https://dl.acm.org/doi/10.1145/3463274.3463335,Test Smell Detection Tools: A Systematic Mapping Study,paper,Test Smell,Mixed Selectors,,Violates test conventions by mixing up testing and non-testing methods,FALSO,FALSO,FALSO
https://exubero.com/junit/anti-patterns/,JUnit Anti-patterns,webpage,Anti-pattern,Mixing Production and Test Code,,"Unit testing code should not really be deployed to production environments. Therefore, when packaging the code ready for release, the testing code must be somehow excluded, which can be complex depending upon the naming conventions used",FALSO,FALSO,FALSO
https://github.com/mockito/mockito/wiki/How-to-write-good-tests,How to write good tests,webpage,Anti-pattern,Mock everything,,"If everything is mocked, are we really testing the production code? Don't hesitate to not mock!",FALSO,FALSO,FALSO
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,Mock Happy,"Mock-Overkill, The Mockery","If one uses too many mock objects that interact with each other, the test will only test the interaction between them instead of the functionality of the production code.",FALSO,FALSO,VERDADEIRO
https://www.sciencedirect.com/science/article/abs/pii/S0164121217303060,Smells in software test code: A survey of knowledge in industry and academia,article,Test Smell,Mock Happy,,"A test that needs many mocks to run. As a result, such a test would be quite fragile, resistant to change, and hard to understand.",FALSO,FALSO,FALSO
https://jakescruggs.blogspot.com/2009/04/smells-of-testing-signs-your-tests-are.html,Smells of Testing (signs your tests are bad),webpage,Test Smell,Mock Happy,,"A test that needs 17 mocks to run can be quite fragile, resistant to change, and hard to understand.",FALSO,FALSO,FALSO
https://codingcraftsman.wordpress.com/2018/09/27/test-smells/,Test Smells - The Coding Craftsman,webpage,Test Smell,Mock madness,,"where even near-primitive values like POJOs are being mocked, just because.",FALSO,FALSO,FALSO
https://dl.acm.org/doi/10.1145/3379597.3387471,Did You Remember To Test Your Tokens?,paper,Test Smell,Mocking a Mocking Framework,,Occurrs when the test case tests the applied mocking framework,FALSO,FALSO,FALSO
https://medium.com/swlh/anti-patterns-of-automated-software-testing-b396283a4cb6,Anti-patterns of automated testing,webpage,Anti-pattern,Mocking what you don’t own,,avoid leakage of libraries into your software (runtime or external); there are alternatives like wrappers and mock servers,FALSO,FALSO,FALSO
https://github.com/mockito/mockito/wiki/How-to-write-good-tests,How to write good tests,webpage,Anti-pattern,Mocking what you don’t own,,"When mocking an external API the test cannot be used to drive the design, the API belongs to someone else ; this third party can and will change the signature and behaviour of the API.",FALSO,FALSO,FALSO
https://techbeacon.com/app-dev-testing/7-ways-tidy-your-test-code,Writing good gherkin,webpage,Test Smell,Multiple points of failure,,"Adding assertions within your framework code is a code smell. It is not this code's responsibility to determine the fate of a test. By doing so, it limits the reusability of the framework code for both negative and positive scenarios.",FALSO,VERDADEIRO,FALSO
https://completedeveloperpodcast.com/anti-patterns-in-unit-testing/,Anti-Patterns In Unit Testing,webpage,Anti-pattern,Multiple tests testing the same or similar things,,"Multiple tests are created that have the same test code, but change the values passed",FALSO,FALSO,FALSO
https://arxiv.org/abs/2003.05613,A survey on test practitioners' awareness of test smells,paper,Test Smell,Mystery Guest,,"This smell occurs when the test uses an external resource, such as a file with test data. If the external file is removed, the test results may fail;",FALSO,FALSO,FALSO
https://ieeexplore.ieee.org/document/6405253,An empirical analysis of the distribution of unit test smells and their impact on software maintenance,paper,Test Smell,Mystery Guest,,"A test uses external resources (e.g., file containing test data)",FALSO,FALSO,FALSO
https://dl.acm.org/doi/10.1145/2970276.2970340,An empirical investigation into the nature of test smells,article,Test Smell,Mystery Guest,,"This smell arises when a test uses external resources (e.g., a file containing test data), and thus it is not self-contained [42]. Tests containing such a smell are difficult to comprehend and maintain, due to the lack of information to understand them.",FALSO,FALSO,FALSO
https://ieeexplore.ieee.org/document/7890581,An Empirical Study into the Relationship Between Class Features and Test Smells,paper,Test Smell,Mystery Guest,,A test case that uses external resources,FALSO,FALSO,FALSO
https://ieeexplore.ieee.org/abstract/document/8847402/,An exploratory study of the relationship between software test smells and fault-proneness,article,Test Smell,Mystery Guest,,"A test uses external resources (e.g., file containing test data)",FALSO,FALSO,VERDADEIRO
https://dl.acm.org/doi/10.1145/3387940.3392189,An Exploratory Study on the Refactoring of Unit Test Files in Android Applications,paper,Test Smell,Mystery Guest,,A test method containing object instances of files and databases classes,FALSO,FALSO,FALSO
https://link.springer.com/article/10.1007/s10664-014-9313-0,Are test smells really harmful? An empirical study,article,Test Smell,Mystery Guest,,"A test uses external resources (e.g., file containing test data)",FALSO,VERDADEIRO,VERDADEIRO
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,Mystery Guest,External Data,The test relies on information (from external resources) that are not visible from within the test. This introduces hidden dependencies and the test reader has  difficulties to understand the verified behaviour,FALSO,FALSO,VERDADEIRO
https://ieeexplore.ieee.org/abstract/document/4021983,Detecting redundant unit tests for AspectJ programs,paper,Test Smell,Mystery Guest,,The user is not able to see the cause and effect between fixture and verification logic because part of it is done outside the test method,FALSO,FALSO,FALSO
https://lutpub.lut.fi/handle/10024/158751,Enhancing developers’ awareness on test suites’ quality with test smell summaries,thesis,Test Smell,Mystery Guest,,"Consumption of external resources by a test such as, using a file which contains test data.",FALSO,FALSO,FALSO
https://dl.acm.org/doi/10.1145/3474624.3477066,Handling Test Smells in Python: Results from a Mixed-Method Study,paper,Test Smell,Mystery Guest,,When a test method uses and depends on external resources,FALSO,FALSO,FALSO
https://dl.acm.org/doi/abs/10.1145/3379597.3387453,Investigating Severity Thresholds for Test Smells,paper,Test Smell,Mystery Guest,,"A test that uses external resources (e.g., file containing test data)",FALSO,FALSO,FALSO
https://dl.acm.org/doi/10.1145/3482909.3482915,Investigating Test Smells in JavaScript Test Code,paper,Test Smell,Mystery Guest,,A test method that uses external resources that may cause stability or performance issues,FALSO,FALSO,VERDADEIRO
https://dl.acm.org/doi/10.1145/2897010.2897016,On the diffusion of test smells in automatically generated test code: an empirical study,paper,Test Smell,Mystery Guest,,"This smell arises when a test uses external resources (e.g., le containing test data), and thus it is not self contained [50]. Tests containing such smell are diffcult to comprehend and maintain, due to the lack of information to understand them.",FALSO,FALSO,FALSO
https://ieeexplore.ieee.org/document/9463091,"On the Distribution of ""Simple Stupid Bugs"" in Unit Test Files: An Exploratory Study",paper,Test Smell,Mystery Guest,,A test method containing object instances of files and databases classes,FALSO,FALSO,FALSO
https://dl.acm.org/doi/10.5555/3370272.3370293,On the distribution of test smells in open source Android applications: an exploratory study,paper,Test Smell,Mystery Guest,,Occurs when a test method utilizes external resources (such as a file or database).,FALSO,FALSO,VERDADEIRO
https://dl.acm.org/doi/10.1145/3350768.3350775,On the influence of Test Smells on Test Coverage,paper,Test Smell,Mystery Guest,,"Occurs when a test method uses external resources (e.g., a file containing test data), and, thus, it is not self-contained. Hence, if this resource is changed, the tests can fail;",FALSO,FALSO,FALSO
https://link.springer.com/chapter/10.1007/978-3-540-76440-3_8,On the interplay between software testing and evolution and its effect on program comprehension,article,Test Smell,Mystery Guest,,"When a test uses external resources, such as a file containing test data, the test is no longer self contained. Consequently, there is not enough information to understand the tested functionality, making it hard to use that test as documentation.",FALSO,VERDADEIRO,FALSO
https://ieeexplore.ieee.org/document/8529832,On the Relation of Test Smells to Software Code Quality,paper,Test Smell,Mystery Guest,,"A test that uses external resources (e.g., file containing test data)",FALSO,FALSO,FALSO
https://dl.acm.org/doi/abs/10.1145/3482909.3482916,On the use of test smells for prediction of flaky tests,paper,Test Smell,Mystery Guest,,A test method containing object instances of files and databases classes.,FALSO,VERDADEIRO,VERDADEIRO
https://thoughtbot.com/upcase/videos/testing-antipatterns,Rails Testing Antipatterns,webpage,Test Smell,Mystery Guest,,"An object defined outside your test case that is used within the test case. Mystery guests are similar to magic numbers in that they appear in our code, are clearly important, but their source and or meaning are not clear.",FALSO,FALSO,FALSO
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.19.5499&rep=rep1&type=pdf,Refactoring Test Code,paper,Test Smell,Mystery Guest,,"When a test uses external resources, such as a file containing test data, the test is no longer self contained",FALSO,VERDADEIRO,FALSO
https://ieeexplore.ieee.org/document/9240691,"Revisiting Test Smells in Automatically Generated Tests: Limitations, Pitfalls, and Opportunities",paper,Test Smell,Mystery Guest,,"Test case that accesses external resources such as files and databases, so that it is no longer self-contained.",FALSO,FALSO,VERDADEIRO
https://www.sciencedirect.com/science/article/pii/S0164121219301487?casa_token=UT0EMFzxTcQAAAAA:L9J82_15tdySkabcIMSHKPx8rVkrltOzcwgme5cIBWgT0txJENY5y-BdUmCYUoGHnoEjZJH-cYc,Scented since the beginning: On the diffuseness of test smells in automatically generated test code,article,Test Smell,Mystery Guest,,"This smell arises when a test uses exter- nal resources ( e.g., file containing test data), and thus it is not self contained",FALSO,FALSO,FALSO
https://dl.acm.org/doi/10.1145/3337932.3338815,SoCRATES: Scala radar for test smells,paper,Test Smell,Mystery Guest,,"A test case that uses external resources that are not managed by a fixture. A drawback of this approach is that the interface to external resources might change over time necessitating an update of the test case, or that those resources might not be available when the test case is run, endangering the deterministic behaviour of the test.",FALSO,FALSO,FALSO
https://dl.acm.org/doi/10.1145/3463274.3463335,Test Smell Detection Tools: A Systematic Mapping Study,paper,Test Smell,Mystery Guest,,"A test that uses external resources, such as a database, that contains test data",FALSO,FALSO,FALSO
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.649.6409&rep=rep1&type=pdf,TestQ: Exploring Structural and Maintenance Characteristics of Unit Test Suites,paper,Test Smell,Mystery Guest,,Use of external resources in test commands.,FALSO,FALSO,FALSO
https://search.proquest.com/openview/c52d821a4dd6ecb046957d9d6a532ae0/1?pq-origsite=gscholar&cbl=326341,The Relation of Test-Related Factors to Software Quality: A Case Study on Apache Systems,article,Test Smell,Mystery Guest,,"A test that use external resources (e.g., files or databases).",FALSO,FALSO,VERDADEIRO
https://link.springer.com/article/10.1007/s10664-021-09969-1,The secret life of test smells-an empirical study on test smell evolution and maintenance,article,Test Smell,Mystery Guest,,"Test code that uses external resources. Tests containing such a smell are difficult to comprehend and maintain, due to the lack of information to understand them",FALSO,FALSO,VERDADEIRO
https://dl.acm.org/doi/10.1145/3472674.3473981,Toward static test flakiness prediction: a feasibility study,paper,Test Smell,Mystery Guest,,"When a test method utilizes external resources (e.g. files, database, etc.).",FALSO,FALSO,VERDADEIRO
https://dibt.unimol.it/staff/fpalomba/documents/C14.pdf,Towards Automated Tools for Detecting Test Smells: An Empirical Investigation into the Nature of Test Smells,technical paper/manuscript,Test Smell,Mystery Guest,,"occurs when a test case is using an external resource such as a file or database (thus, making the test non self-contained)",FALSO,VERDADEIRO,VERDADEIRO
https://dl.acm.org/doi/10.1145/3368089.3417921,tsDetect: an open source test smells detection tool,paper,Test Smell,Mystery Guest,,A test method containing object instances of files and databases classes,FALSO,FALSO,FALSO
https://www.proquest.com/openview/17433ac63caf619abb410e441e6557f0/1?pq-origsite=gscholar&cbl=18750,What the Smell? An Empirical Investigation on the Distribution and Severity of Test Smells in Open Source Android Applications,thesis,Test Smell,Mystery Guest,,Occurs when a test method utilizes external resources (such as a file or database).,FALSO,FALSO,VERDADEIRO
https://ieeexplore.ieee.org/document/8501942,What We Know About Smells in Software Test Code,technical paper/manuscript,Test Smell,Mystery guest,,The reader is not able to see the cause and effect between fixture and verification logic because part of it is done outside the test method.,FALSO,FALSO,FALSO
https://www.sciencedirect.com/science/article/pii/S0164121221000364,Why do builds fail?—A conceptual replication study,article,Test Smell,Mystery Guest,,"JUnit classes that use an external resource (e.g., a file or database).",FALSO,FALSO,FALSO
https://orbilu.uni.lu/handle/10993/48254,On the Maintenance of System User Interactive Tests,thesis,Test Smell,Narcissistic,,The test uses the first person pronoun “I” to refer to its actors and does not uniquely qualify those actors,FALSO,VERDADEIRO,VERDADEIRO
https://arxiv.org/abs/2111.02317,Smells in System User Interactive Tests,technical paper/manuscript,Test Smell,Narcissistic,,The test uses the first person pronoun “I” to refer to its actors and does not uniquely qualify those actors,FALSO,VERDADEIRO,VERDADEIRO
https://link.springer.com/article/10.1007/s10009-008-0075-0,An approach to quality engineering of TTCN-3 test specifications,article,Test Smell,Nested conditional,,a conditional expression is unnecessarily nested.,FALSO,FALSO,FALSO
https://link.springer.com/chapter/10.1007/978-3-540-73066-8_16,Utilising Code Smells to Detect Quality Problems in TTCN-3 Test Suites,paper,Test Smell,Nested Conditional,,A conditional expression is unnecessarily nested.,FALSO,FALSO,FALSO
https://books.google.com.br/books?hl=pt-BR&lr=&id=-izOiCEIABQC&oi=fnd&pg=PT19&dq=%22test+code%22+AND+(%22test*+smell*%22+OR+antipattern*+OR+%22poor+quality%22)&ots=YL71coYZkx&sig=s3U1TNqypvSAzSilSbex5lnHonk#v=onepage&q=%22test%20code%22%20AND%20(%22test*%20smell*%22%20OR%20antipattern*%20OR%20%22poor%20quality%22)&f=false,xUnit test patterns: Refactoring test code,book,Test Smell,Neverfail Test,,"We may just ""know"" that some piece of functionality is not working but the tests for that functionality are passing nonetheless. When doing test-driven development we have added a test for functionality we have not yet written but we cannot get it to fail.",FALSO,VERDADEIRO,FALSO
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,No Assertions,"Lying Test, Assertionless Test, The Line Hitter",The test does not contain any assertions and does nothing else than to execute the production code and raising the code coverage.,FALSO,FALSO,VERDADEIRO
https://jakescruggs.blogspot.com/2009/04/smells-of-testing-signs-your-tests-are.html,Smells of Testing (signs your tests are bad),webpage,Test Smell,No Assertions,,A test that has no assertions only exists to lie about code coverage.,FALSO,FALSO,FALSO
https://medium.com/swlh/anti-patterns-of-automated-software-testing-b396283a4cb6,Anti-patterns of automated testing,webpage,Anti-pattern,No clear structure within the test,,"Having no consistent test structure, harming readability",FALSO,VERDADEIRO,FALSO
https://completedeveloperpodcast.com/anti-patterns-in-unit-testing/,Anti-Patterns In Unit Testing,webpage,Anti-pattern,No structure when creating test cases,,Test code is also code and should have a structure to it so that it can be easily read and altered if needed. Not having a structure to test code makes it hard to understand and maintain. A simple structure is to organize the code into the different stages of the testing process.,FALSO,FALSO,FALSO
https://www.codementor.io/@mgawinecki/anti-patterns-in-test-automation-101c6vm5jz,Anti-patterns in test automation,webpage,Anti-pattern,No traces left,,"Tests that, despite failing, do not produce any logs or indications of what went wrong",FALSO,FALSO,FALSO
https://orbilu.uni.lu/handle/10993/48254,On the Maintenance of System User Interactive Tests,thesis,Test Smell,Noisy Logging,,The test logs the state of the fixtures,FALSO,VERDADEIRO,VERDADEIRO
https://arxiv.org/abs/2111.02317,Smells in System User Interactive Tests,technical paper/manuscript,Test Smell,Noisy Logging,,The test logs the state of the fixtures,FALSO,VERDADEIRO,VERDADEIRO
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,Nondeterministic Test,,The test fails at random even if only one Test Runner is being used.,FALSO,FALSO,VERDADEIRO
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,Not Idempotent,Interacting Test With High Dependency,The test alters the states of parts of the environment forever.,FALSO,FALSO,VERDADEIRO
https://jakescruggs.blogspot.com/2009/04/smells-of-testing-signs-your-tests-are.html,Smells of Testing (signs your tests are bad),webpage,Test Smell,Not Idempotent,,Fancy words meaning your test changes the state of something permanently and thereby introduces the possibility of order dependent tests.,FALSO,FALSO,FALSO
https://ieeexplore.ieee.org/document/6569744,Automated Detection of Test Fixture Strategies and Smells,paper,Test Smell,Obscure In-Line Setup,,An in-line setup should consist of only the steps and values essential to understanding the test. Essential but irrelevant steps should be encapsulated into helper methods. An obscure in-line setup covers too much setup functionality within the test method. This can hinder developers in seeing the relevant verification steps of the test.,FALSO,VERDADEIRO,FALSO
https://ieeexplore.ieee.org/document/9678615/,PyNose: A Test Smell Detector For Python,paper,Test Smell,Obscure In-Line Setup,,Occurs when the test case contains too many setup steps,FALSO,VERDADEIRO,VERDADEIRO
https://ieeexplore.ieee.org/document/6624053,Strategies for avoiding text fixture smells during software evolution,paper,Test Smell,Obscure In-Line Setup,,"An in-line setup should consist of only the steps and variables essential to understanding the test; necessary but irrelevant steps should be encapsulated into helper methods. An obscure in-line setup covers too much setup functionality within the test method, and this can prevent one from seeing the test’s relevant verification steps.",FALSO,VERDADEIRO,VERDADEIRO
https://dl.acm.org/doi/10.1145/3463274.3463335,Test Smell Detection Tools: A Systematic Mapping Study,paper,Test Smell,Obscure In-line Setup,,A test that has too much setup functionality in the test method,FALSO,FALSO,FALSO
https://www2.swc.rwth-aachen.de/docs/teaching/seminar2016/FsSE%20CTRelEng%202016.pdf#page=23,An analysis of information needs to detect test smells,paper,Test Smell,Obscure Test,,Obscure Test is caused when a test is difficult to understand at a glance and thus is not suitable for documentation purposes.,FALSO,VERDADEIRO,FALSO
https://ieeexplore.ieee.org/abstract/document/4021983,Detecting redundant unit tests for AspectJ programs,paper,Test Smell,Obscure Test,,Obscure Test is caused when a test is difficult to understand at a glance and thus is not suitable for documentation purposes.,FALSO,VERDADEIRO,FALSO
https://dl.acm.org/doi/10.1145/3379597.3387471,Did You Remember To Test Your Tokens?,paper,Test Smell,Obscure Test,,"This smell describes difficulties with test comprehension. It commonly stems from an “eager"" implementation, where the test verifies too much functionality. For example, instead of providing dedicated test cases, the developers decided to combine similar behaviors (“piggyback”) into one long (“the giant”) test case. This results in higher maintenance costs, difficulties in understanding the test, and precludes achieving the goal to use tests as documentation. It also may hide many more errors, because during test execution, the first failed assertion aborts the test case.",FALSO,VERDADEIRO,FALSO
https://lutpub.lut.fi/handle/10024/158751,Enhancing developers’ awareness on test suites’ quality with test smell summaries,thesis,Test Smell,Obscure Test,"Long Test, Complex Test, Verbose Test",It is a trouble understanding what behivor a test is verifying.,FALSO,FALSO,FALSO
https://dl.acm.org/doi/abs/10.5555/1768961.1768982,Inspecting Automated Test Code: A Preliminary Study,paper,Test Smell,Obscure test,,A test case is difficult to understand at a first reading.,FALSO,FALSO,VERDADEIRO
https://orbilu.uni.lu/handle/10993/48254,On the Maintenance of System User Interactive Tests,thesis,Test Smell,Obscure Test,,"The test behavior is difficult to understand because the test does not clearly state what it is verifying. Typical symptoms are hardcoded values, high cyclomatic complexity and/or function or procedure calls with high number of parameters",FALSO,VERDADEIRO,VERDADEIRO
https://arxiv.org/abs/2111.02317,Smells in System User Interactive Tests,technical paper/manuscript,Test Smell,Obscure Test,,"The test behavior is difficult to understand because the test does not clearly state what it is verifying. Typical symptoms are hardcoded values, high cyclomatic complexity and/or function or procedure calls with high number of parameters",FALSO,VERDADEIRO,VERDADEIRO
https://ieeexplore.ieee.org/abstract/document/6862882/,Test code quality and its relation to issue handling performance,article,Test Smell,Obscure Test,,The test is hard to understand,FALSO,VERDADEIRO,FALSO
https://books.google.com.br/books?hl=pt-BR&lr=&id=-izOiCEIABQC&oi=fnd&pg=PT19&dq=%22test+code%22+AND+(%22test*+smell*%22+OR+antipattern*+OR+%22poor+quality%22)&ots=YL71coYZkx&sig=s3U1TNqypvSAzSilSbex5lnHonk#v=onepage&q=%22test%20code%22%20AND%20(%22test*%20smell*%22%20OR%20antipattern*%20OR%20%22poor%20quality%22)&f=false,xUnit test patterns: Refactoring test code,book,Test Smell,Obscure Test,,"A common cause of false negative test results (tests that passed when they shouldn't have) is that we have Obscure Tests which are hard to get right especially when we are modifying existing tests that were broken by a change we made. Since automated tests are hard to test, we don't often verify that a modified test still catches all the bugs it was initially designed to trap. As long as we get a green bar we think we are ""good to go"" but we may have created a test that never fails.",FALSO,VERDADEIRO,FALSO
https://books.google.com.br/books?hl=pt-BR&lr=&id=-izOiCEIABQC&oi=fnd&pg=PT19&dq=%22test+code%22+AND+(%22test*+smell*%22+OR+antipattern*+OR+%22poor+quality%22)&ots=YL71coYZkx&sig=s3U1TNqypvSAzSilSbex5lnHonk#v=onepage&q=%22test%20code%22%20AND%20(%22test*%20smell*%22%20OR%20antipattern*%20OR%20%22poor%20quality%22)&f=false,xUnit test patterns: Refactoring test code,book,Test Smell,Obscure Test,,"Obscure Tests (page X) are a major contributor to High Test Maintenance Costs because they take longer to understand each time they are visited. When they do need to be modified, they take more effort to adjust and are much less likely to ""work the first time"" resulting in more debugging of tests. They are also more likely to end up not catching conditions they were intended to and that can lead to Buggy Tests (page X).",FALSO,VERDADEIRO,FALSO
https://orbilu.uni.lu/handle/10993/48254,On the Maintenance of System User Interactive Tests,thesis,Test Smell,On the Fly,,The test calculates an expected results during its execution instead of relying on pre-computed values,FALSO,VERDADEIRO,VERDADEIRO
https://arxiv.org/abs/2111.02317,Smells in System User Interactive Tests,technical paper/manuscript,Test Smell,On the Fly,,The test calculates an expected results during its execution instead of relying on pre-computed values,FALSO,VERDADEIRO,VERDADEIRO
https://exubero.com/junit/anti-patterns/,JUnit Anti-patterns,webpage,Anti-pattern,Only Easy Tests,,"Similar to happy path tests, easy tests concentrate on things that are easy to verify, such as simple property values. However, the real logic of the unit under test is ignored. This is a symptom of an inexperienced developer trying to test complex code.",FALSO,VERDADEIRO,FALSO
https://exubero.com/junit/anti-patterns/,JUnit Anti-patterns,webpage,Anti-pattern,Only Happy Path Tests,,"Only the expected behaviour of the system is tested. Valid input data is fed into the system, and the results are checked against the expected correct answer. What is missing in this case is the exceptional conditions.",FALSO,VERDADEIRO,FALSO
https://medium.com/swlh/anti-patterns-of-automated-software-testing-b396283a4cb6,Anti-patterns of automated testing,webpage,Anti-pattern,Optimizing DRY,,Pursuing DRYness by creating variables and functions in tests;,FALSO,VERDADEIRO,FALSO
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,Order Dependent Tests,"Chained Tests, Chain Gang",The tests have to be executed in a certain order due to dependencies between them.,FALSO,FALSO,VERDADEIRO
https://jakescruggs.blogspot.com/2009/04/smells-of-testing-signs-your-tests-are.html,Smells of Testing (signs your tests are bad),webpage,Test Smell,Order Dependent Tests,,Tests that need other tests to run before them really screw things up when things get moved around.,FALSO,FALSO,FALSO
https://orbilu.uni.lu/handle/10993/48254,On the Maintenance of System User Interactive Tests,thesis,Test Smell,Over-Checking,,The test performs some assertions that are not relevant for its scope.,FALSO,VERDADEIRO,VERDADEIRO
https://arxiv.org/abs/2111.02317,Smells in System User Interactive Tests,technical paper/manuscript,Test Smell,Over-Checking,,The test performs some assertions that are not relevant for its scope.,FALSO,VERDADEIRO,VERDADEIRO
https://www.techwell.com/techwell-insights/2015/09/test-design-automation-anti-patterns,Test design for automation: Anti-patterns,webpage,Test Smell,Over-Checking,,The test performs some assertions that are not relevant for its scope.,FALSO,FALSO,FALSO
https://codingcraftsman.wordpress.com/2018/09/27/test-smells/,Test Smells - The Coding Craftsman,webpage,Test Smell,Over-eager Helper,,"where there’s a helper method that probes the system and then performs an assertion, rather than return its result for the caller to assert.",FALSO,FALSO,FALSO
https://link.springer.com/article/10.1007/s10009-008-0075-0,An approach to quality engineering of TTCN-3 test specifications,article,Test Smell,Over-specific runs on,,"A behavioural entity (function, test case, or altstep) is declared to run on a component, but uses only elements of this component’s super-component or no elements of the component at all",FALSO,FALSO,FALSO
https://link.springer.com/chapter/10.1007/978-3-540-73066-8_16,Utilising Code Smells to Detect Quality Problems in TTCN-3 Test Suites,paper,Test Smell,Over-specific Runs On,,A behavioural entity runs on a component but uses only elements of the super-component or no component elements at all.,FALSO,FALSO,FALSO
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,Overcommented Test,,"Since tests are a documentation themselves, comments in the test code are superfluous. Moreover, the understandability of the code can be afflicted by it if there are too many comments.",FALSO,FALSO,VERDADEIRO
http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.108.3631&rep=rep1&type=pdf,Rule-based Assessment of Test Quality,article,Test Smell,Overcommented Test,,Test having too many comments,FALSO,FALSO,VERDADEIRO
https://dl.acm.org/doi/10.1145/3463274.3463335,Test Smell Detection Tools: A Systematic Mapping Study,paper,Test Smell,Overcommented Test,,A test with numerous comments.,FALSO,FALSO,FALSO
https://exubero.com/junit/anti-patterns/,JUnit Anti-patterns,webpage,Anti-pattern,Overly Complex Tests,,"Unit tests, like production code, should be easily understandable. In general, a programmer must understand the intent of an individual test as fast as possible. If a test is so complicated that you can’t immediately tell if it is correct or not, it makes it very difficult to determine if the cause of a test failure is bad production code or bad test code. Even worse, this allows the possibly of code that incorrectly passes a test.",FALSO,VERDADEIRO,FALSO
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,Overly Dry Tests,,Making the DRY principle the top priority can lead to a hardly understandable test code.,FALSO,FALSO,VERDADEIRO
https://jakescruggs.blogspot.com/2009/04/smells-of-testing-signs-your-tests-are.html,Smells of Testing (signs your tests are bad),webpage,Test Smell,Overly Dry Tests,,"DRY (Don't Repeat Yourself) is a good idea, but pulling out all repetition can lead to some very hard to understand tests.",FALSO,FALSO,FALSO
https://news.ycombinator.com/item?id=16895784,Hacker News on: Software Testing Anti-patterns,webpage,Anti-pattern,Overly elaborate test code,,"When the test code duplicates the same logic as the code under test, logic which turns out to be incorrect.",FALSO,FALSO,FALSO
https://codingcraftsman.wordpress.com/2018/09/27/test-smells/,Test Smells - The Coding Craftsman,webpage,Test Smell,Overmocking,,where tests are testing situations that are guaranteed to pass as they’re whitebox tested against perfect mocks that do not indicate anything to do with reality.,FALSO,FALSO,FALSO
https://dl.acm.org/doi/10.1145/3463274.3463335,Test Smell Detection Tools: A Systematic Mapping Study,paper,Test Smell,Overreferencing,,A test that causes duplication by creating unnecessary dependencies,FALSO,FALSO,FALSO
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,Overspecified Software,Overcoupled Test,"The test focuses on the structure and the expected behaviour of the software rather than on what it should accomplish. Therefore, the software must be designed in a specific way in order that the test can pass.",FALSO,FALSO,VERDADEIRO
https://books.google.com.br/books?hl=pt-BR&lr=&id=-izOiCEIABQC&oi=fnd&pg=PT19&dq=%22test+code%22+AND+(%22test*+smell*%22+OR+antipattern*+OR+%22poor+quality%22)&ots=YL71coYZkx&sig=s3U1TNqypvSAzSilSbex5lnHonk#v=onepage&q=%22test%20code%22%20AND%20(%22test*%20smell*%22%20OR%20antipattern*%20OR%20%22poor%20quality%22)&f=false,xUnit test patterns: Refactoring test code,book,Test Smell,Overspecified Software,Overcoupled Test,A test says too much about how the software should be structured or behave.,FALSO,VERDADEIRO,FALSO
