URL,Title,Source Type,AP/TS,Name,AKA,Definition,Code Example,Causes / Effects,Frequency,Refactoring
https://www.sciencedirect.com/science/article/pii/S0164121219301487?casa_token=UT0EMFzxTcQAAAAA:L9J82_15tdySkabcIMSHKPx8rVkrltOzcwgme5cIBWgT0txJENY5y-BdUmCYUoGHnoEjZJH-cYc,Scented since the beginning: On the diffuseness of test smells in automatically generated test code,article,Test Smell,Indirect Testing,,"A test that checks the corresponding produc- tion class using methods of another class. Such indirection, in addition to being a design error, can create problems in the comprehension of the sequence of calls performed by the test case during its activities and make the test prone to flakiness",FALSE,FALSE,FALSE,FALSE
https://dl.acm.org/doi/10.1145/3463274.3463335,Test Smell Detection Tools: A Systematic Mapping Study,paper,Test Smell,Indirect Testing,,A test that interacts with a corresponding class by using another class.,FALSE,FALSE,FALSE,FALSE
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.649.6409&rep=rep1&type=pdf,TestQ: Exploring Structural and Maintenance Characteristics of Unit Test Suites,paper,Test Smell,Indirect Testing,,Test commands that exercise components via other components.,FALSE,FALSE,FALSE,FALSE
https://search.proquest.com/openview/c52d821a4dd6ecb046957d9d6a532ae0/1?pq-origsite=gscholar&cbl=326341,The Relation of Test-Related Factors to Software Quality: A Case Study on Apache Systems,article,Test Smell,Indirect Testing,,Atest interacting with the target via another object.,FALSE,FALSE,TRUE,FALSE
https://www.sciencedirect.com/science/article/pii/S0164121221000364,Why do builds fail?—A conceptual replication study,article,Test Smell,Indirect Testing,,"JUnit classes invoking, besides methods of the tested class, methods of other classes in the production code",FALSE,FALSE,FALSE,FALSE
https://techbeacon.com/app-dev-testing/7-ways-tidy-your-test-code,Writing good gherkin,webpage,Test Smell,Inefficient waits,,Adding a hard-coded wait that tells the test to pause for x number of seconds is a code smell. ,FALSE,TRUE,FALSE,TRUE
https://link.springer.com/article/10.1007/s10009-008-0075-0,An approach to quality engineering of TTCN-3 test specifications,article,Test Smell,Insufficient grouping,,a module or group contains too many elements.,FALSE,FALSE,FALSE,FALSE
http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.144.6997&rep=rep1&type=pdf,Pattern-based Smell Detection in TTCN-3 Test Suites,thesis,Test Smell,Insufficient Grouping,,"A module or group contains too many elements. Especially for large modules, groups should be used to add logical structure to the module and enhance readability. If a group reaches a critical size, it can be structured further by subgroups.",TRUE,TRUE,FALSE,TRUE
https://link.springer.com/chapter/10.1007/978-3-540-73066-8_16,Utilising Code Smells to Detect Quality Problems in TTCN-3 Test Suites,paper,Test Smell,Insufficient Grouping,,A module or group contains too many elements,FALSE,FALSE,FALSE,FALSE
https://codingcraftsman.wordpress.com/2018/09/27/test-smells/,Test Smells - The Coding Craftsman,webpage,Test Smell,"Integration test, masquerading as unit test",,"where there are too many layers involved in making a unit test, so it runs too long",FALSE,FALSE,FALSE,FALSE
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,Interacting Test Suites,,The tests which are dependent on each other belong to different test suites.,FALSE,FALSE,TRUE,FALSE
https://books.google.com.br/books?hl=pt-BR&lr=&id=-izOiCEIABQC&oi=fnd&pg=PT19&dq=%22test+code%22+AND+(%22test*+smell*%22+OR+antipattern*+OR+%22poor+quality%22)&ots=YL71coYZkx&sig=s3U1TNqypvSAzSilSbex5lnHonk#v=onepage&q=%22test%20code%22%20AND%20(%22test*%20smell*%22%20OR%20antipattern*%20OR%20%22poor%20quality%22)&f=false,xUnit test patterns: Refactoring test code,book,Test Smell,Interacting Test Suites,,A special case of Interacting Tests where the tests are in different test suites.,TRUE,TRUE,FALSE,TRUE
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,Interacting Tests,,The tests are dependent on each other.,FALSE,FALSE,TRUE,FALSE
https://jrnl.nau.edu.ua/index.php/IPZ/article/download/3084/3036/0,Quality defects detection in unit tests,technical paper/manuscript,Test Smell,Interacting Tests,,When a test depends on other tests. There is not enough information to understand the tested functionality,FALSE,TRUE,FALSE,FALSE
https://books.google.com.br/books?hl=pt-BR&lr=&id=-izOiCEIABQC&oi=fnd&pg=PT19&dq=%22test+code%22+AND+(%22test*+smell*%22+OR+antipattern*+OR+%22poor+quality%22)&ots=YL71coYZkx&sig=s3U1TNqypvSAzSilSbex5lnHonk#v=onepage&q=%22test%20code%22%20AND%20(%22test*%20smell*%22%20OR%20antipattern*%20OR%20%22poor%20quality%22)&f=false,xUnit test patterns: Refactoring test code,book,Test Smell,Interacting Tests,,Tests depend on each other in some way. Note that Interacting Test Suites and Lonely Test are specific variations of Interacting Tests.,FALSE,TRUE,FALSE,TRUE
http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.144.9594,Assessing test quality ‐ TestLint,thesis,Test Smell,Interactive Test,,"An Interactive Test is a test that interrupts the automatic execution of a test, requiring manual actions from the user, for example pressing a button, closing a window or entering some data.",FALSE,TRUE,FALSE,FALSE
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,Interface Sensitivity,,Changes to the interface that is used by the tested system affect the execution of the test.,FALSE,FALSE,TRUE,FALSE
https://books.google.com.br/books?hl=pt-BR&lr=&id=-izOiCEIABQC&oi=fnd&pg=PT19&dq=%22test+code%22+AND+(%22test*+smell*%22+OR+antipattern*+OR+%22poor+quality%22)&ots=YL71coYZkx&sig=s3U1TNqypvSAzSilSbex5lnHonk#v=onepage&q=%22test%20code%22%20AND%20(%22test*%20smell*%22%20OR%20antipattern*%20OR%20%22poor%20quality%22)&f=false,xUnit test patterns: Refactoring test code,book,Test Smell,Interface Sensitivity,,Interface Sensitivity is when a test fails to compile or run because some part of the interface of the SUT that is uses has changed.,FALSE,TRUE,FALSE,TRUE
https://dzone.com/articles/unit-testing-smells-what-are-your-tests-telling-yo,Unit Testing Smells: What Are Your Tests Telling You?,webpage,Test Smell,Intermittent Test Failures,,"You run them with the same inputs over and over again, and usually, but not always, they produce the same output.",FALSE,TRUE,FALSE,FALSE
https://codingcraftsman.wordpress.com/2018/09/27/test-smells/,Test Smells - The Coding Craftsman,webpage,Test Smell,Invalid test data,,when the test data would not be valid if used in real life – does this make the test invalid or not?,FALSE,FALSE,FALSE,FALSE
https://github.com/testdouble/test-smells,A workbook repository of example test smells and what to do about them,webpage,Test Smell,Invasion Of Privacy,,A test is written directly against a method that's intended to be a private implementation detail of the subject.,TRUE,TRUE,FALSE,TRUE
https://www.sciencedirect.com/science/article/abs/pii/S0164121217303060,Smells in software test code: A survey of knowledge in industry and academia,article,Test Smell,Invasion of Privacy,,Testing of private function that is unreachable in production code,FALSE,FALSE,FALSE,FALSE
https://github.com/testdouble/test-smells,A workbook repository of example test smells and what to do about them,webpage,Test Smell,Invisible Assertions,,"A test which lacks any explicit assertions, leading future readers in the potentially frustrating position of puzzling over the intention of the test.",TRUE,TRUE,FALSE,TRUE
https://ieeexplore.ieee.org/abstract/document/4021983,Detecting redundant unit tests for AspectJ programs,paper,Test Smell,Irrelevant Information,,The test distracts the user by containing a lot of irrelevant details about the fixture and the user is not able to focus on what really affects the behavior of SUT,FALSE,FALSE,FALSE,FALSE
http://xunitpatterns.com/Obscure%20Test.html,Obscure Test,webpage,Test Smell,Irrelevant Information,,The test is exposing a lot of irrelevant details about the fixture that distract the test reader from what really affects the behavior of the SUT.,TRUE,TRUE,FALSE,TRUE
http://kaczanowscy.pl/books/bad_tests_good_tests.html,"Bad tests, good tests",book,Test Smell,Is Mockito Working Fine?,,When the mock framerwork is tested intead of the SUT,TRUE,TRUE,FALSE,TRUE
https://codingcraftsman.wordpress.com/2018/09/27/test-smells/,Test Smells - The Coding Craftsman,webpage,Test Smell,Is There Anybody There?,,any flickering test that occasionally breaks a build – bad test or bad code?,TRUE,FALSE,FALSE,FALSE
http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.144.6997&rep=rep1&type=pdf,Pattern-based Smell Detection in TTCN-3 Test Suites,thesis,Test Smell,Isolated PTC,,"A PTC is created and started, but neither connected to another component nor mapped to the TSI. A PTC which is not connected or mapped is isolated from all other components, especially the MTC, and is of no use for the test.",TRUE,TRUE,FALSE,TRUE
https://link.springer.com/chapter/10.1007/978-3-540-73066-8_16,Utilising Code Smells to Detect Quality Problems in TTCN-3 Test Suites,paper,Test Smell,Isolated PTC,,"A PTC is created and started, but its ports are not connected to other ports.",FALSE,FALSE,FALSE,FALSE
https://dl.acm.org/doi/10.1145/3379597.3387471,Did You Remember To Test Your Tokens?,paper,Test Smell,Issues in Exception Handling,The Silent Catcher,"A test case that succeeds even when an exception is thrown. Mostly, the exception is ignored along with its type, which represents specific semantics. This may lead to false results, e.g. when testing the authentication protocol.",FALSE,TRUE,FALSE,FALSE
https://codingcraftsman.wordpress.com/2018/09/27/test-smells/,Test Smells - The Coding Craftsman,webpage,Test Smell,It looks right to me,,where the test data for negative cases makes the test hard to understand,TRUE,FALSE,FALSE,FALSE
https://codingcraftsman.wordpress.com/2018/09/27/test-smells/,Test Smells - The Coding Craftsman,webpage,Test Smell,It was like that when I got here,,"a test fixture that doesn’t take any care over managiong the pre and post-test state, leading to all manner of side effects, including The Leaky Cauldron and The Soloist",FALSE,FALSE,FALSE,FALSE
https://ieeexplore.ieee.org/document/9678615/,PyNose: A Test Smell Detector For Python,paper,Test Smell,Lack of Cohesion of Test Cases,,Occurs if test cases are grouped together in one test suite but are not cohesive.,FALSE,TRUE,TRUE,FALSE
https://ieeexplore.ieee.org/document/6569744,Automated Detection of Test Fixture Strategies and Smells,paper,Test Smell,Lack of Cohesion of Test Methods,,"Cohesion of a class indicates how strongly related and focused the various responsibilities of a class are [4]. Classes with high cohesion facilitate code comprehension and maintenance. Low cohesive methods are smelly because they aggravate reuse, maintainability and comprehension [6], [12]. The smell Lack of Cohesion of test methods (LCOTM) occurs if test methods are grouped together in one test class, but they are not cohesive.",FALSE,TRUE,FALSE,TRUE
https://ieeexplore.ieee.org/abstract/document/8530039,Automatic Test Smell Detection Using Information Retrieval Techniques,paper,Test Smell,Lack of Cohesion of Test Methods,,"This smell occurs if test methods (excluding the setUp fixture) are grouped together in one test class but they are not cohesive, causing comprehensibility and maintainability issues.",FALSE,FALSE,TRUE,FALSE
https://fpalomba.github.io/pdf/Conferencs/C51.pdf,Just-In-Time Test Smell Detection and Refactoring: The DARTS Project,paper,Test Smell,Lack of Cohesion of Test Methods,,When there is low cohesion between the test methods in a test suite,FALSE,FALSE,FALSE,TRUE
https://ieeexplore.ieee.org/document/6624053,Strategies for avoiding text fixture smells during software evolution,paper,Test Smell,Lack of Cohesion of Test Methods,,"Cohesion of a class indicates how strongly related and focused the various responsibilities of a class are [12]. Low cohesive classes are smelly because they negatively affect code reuse, maintainability and comprehension [8], [13]. The smell Lack of Cohesion of Test Methods (LCOTM) occurs if test methods are grouped together in one test class without being cohesive",FALSE,TRUE,TRUE,TRUE
https://dl.acm.org/doi/10.1145/3463274.3463335,Test Smell Detection Tools: A Systematic Mapping Study,paper,Test Smell,Lack of Cohesion of Test Methods,,"When test methods are grouped in one test class, but they are not cohesive.",FALSE,FALSE,FALSE,FALSE
https://ieeexplore.ieee.org/abstract/document/6299294,Bad smells and refactoring methods for GUI test script,paper,Test Smell,Lack of Encapsulation,,Using primitive events directly instead of encapsulating actions into macro events.,FALSE,FALSE,FALSE,TRUE
https://orbilu.uni.lu/handle/10993/48254,On the Maintenance of System User Interactive Tests,thesis,Test Smell,Lack of Encapsulation,,The implementation details of a test are not properly hidden in the implementation layer and start appearing in its acceptance criteria.,FALSE,TRUE,TRUE,TRUE
https://arxiv.org/abs/2111.02317,Smells in System User Interactive Tests,technical paper/manuscript,Test Smell,Lack of Encapsulation,,The implementation details of a test are not properly hidden in the implementation layer and start appearing in its acceptance criteria.,FALSE,TRUE,TRUE,TRUE
https://ieeexplore.ieee.org/abstract/document/6299294,Bad smells and refactoring methods for GUI test script,paper,Test Smell,Lack of Macro Events,,A macro component does not have any macro events.,FALSE,FALSE,FALSE,TRUE
http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.108.3631&rep=rep1&type=pdf,Rule-based Assessment of Test Quality,article,Test Smell,Large Fixture,,"Provides a large amount of data to the tests, making it difficult to understand the state of a unit under test and also obfuscating the purpose of the tests. Furthermore setup and teardown require a large amount of time slowing down the execution of the tests",FALSE,FALSE,TRUE,FALSE
https://ieeexplore.ieee.org/abstract/document/6299294,Bad smells and refactoring methods for GUI test script,paper,Test Smell,Large Macro Component,,"A single macro component contains too many primitive components, macro events, and macro components",FALSE,FALSE,FALSE,TRUE
http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.115.3594&rep=rep1&type=pdf,A Refactoring Tool for TTCN-3,thesis,Test Smell,Large Module,Large Class,indicates that the module may be trying to do too much. It becomes hard to read and it likely combines too many distinct code parts which are better off in multiple modules,FALSE,FALSE,FALSE,TRUE
https://jakescruggs.blogspot.com/2009/04/smells-of-testing-signs-your-tests-are.html,Smells of Testing (signs your tests are bad),webpage,Test Smell,Large Test File,,Things can be hard to find in a large test file and its documentation value is lost.,FALSE,FALSE,FALSE,TRUE
https://ieeexplore.ieee.org/document/6405253,An empirical analysis of the distribution of unit test smells and their impact on software maintenance,paper,Test Smell,Lazy Test,,Several test methods check a method of the tested class using the same fixture.,FALSE,FALSE,TRUE,FALSE
https://ieeexplore.ieee.org/document/7890581,An Empirical Study into the Relationship Between Class Features and Test Smells,paper,Test Smell,Lazy Test,,Several test methods check a method of the tested class using the same fixture.,FALSE,FALSE,TRUE,FALSE
https://ieeexplore.ieee.org/abstract/document/8847402/,An exploratory study of the relationship between software test smells and fault-proneness,article,Test Smell,Lazy Test,,Several test methods check a method of the tested class using the same fixture.,FALSE,TRUE,TRUE,FALSE
https://dl.acm.org/doi/10.1145/3387940.3392189,An Exploratory Study on the Refactoring of Unit Test Files in Android Applications,paper,Test Smell,Lazy Test,,Multiple test methods calling the same production method,FALSE,TRUE,FALSE,TRUE
https://link.springer.com/article/10.1007/s10664-014-9313-0,Are test smells really harmful? An empirical study,article,Test Smell,Lazy Test,,Several test methods check a method of the tested class using the same fixture.,FALSE,TRUE,TRUE,TRUE
https://dl.acm.org/doi/10.1109/MSR.2019.00072,Assessing diffusion and perception of test smells in scala projects,paper,Test Smell,Lazy Test,,"More than one test case with the same fixture that tests the same method. This smell affects test maintainability, as assertions testing the same method should be in the same test case. Like EAGER TEST, the original definition [3] leaves some details to interpretation. We consider every call to the class under test as a potential cause of LAZY TEST, irrespective of whether their results are used in an assertion.",TRUE,TRUE,TRUE,TRUE
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,Lazy Test,,The test methods test the same method of the production code relying on the same fixture.,FALSE,FALSE,TRUE,FALSE
https://arxiv.org/abs/2107.13902,Developers perception on the severity of test smells: an empirical study,technical paper/manuscript,Test Smell,Lazy test,,It occurs when multiple test methods call the same production method,FALSE,FALSE,TRUE,TRUE
https://lutpub.lut.fi/handle/10024/158751,Enhancing developers’ awareness on test suites’ quality with test smell summaries,thesis,Test Smell,Lazy Test,,"When a method is checked by several test methods using the same fixture. Thus, the tests become meaningful when they are considered together",FALSE,FALSE,FALSE,FALSE
https://dl.acm.org/doi/10.1145/3474624.3477066,Handling Test Smells in Python: Results from a Mixed-Method Study,paper,Test Smell,Lazy Test,,Several test methods that verify the same production method,FALSE,FALSE,FALSE,FALSE
https://dl.acm.org/doi/10.1145/3482909.3482915,Investigating Test Smells in JavaScript Test Code,paper,Test Smell,Lazy Test,,"Multiple test methods call the same production method, which may introduce redundancy or inconsistencies among them",FALSE,FALSE,TRUE,FALSE
https://dl.acm.org/doi/10.5555/3370272.3370293,On the distribution of test smells in open source Android applications: an exploratory study,paper,Test Smell,Lazy Test,,Occurs when multiple test methods invoke the same method of the production object,FALSE,FALSE,TRUE,FALSE
https://dl.acm.org/doi/10.1145/3350768.3350775,On the influence of Test Smells on Test Coverage,paper,Test Smell,Lazy Test,,Occurs when several test methods check the same method,FALSE,FALSE,FALSE,FALSE
https://link.springer.com/chapter/10.1007/978-3-540-76440-3_8,On the interplay between software testing and evolution and its effect on program comprehension,article,Test Smell,Lazy Test,,This occurs when several test methods check the same method using the same fixture (but for example check the values of different instance variables).,FALSE,TRUE,FALSE,FALSE
https://dl.acm.org/doi/abs/10.1145/3482909.3482916,On the use of test smells for prediction of flaky tests,paper,Test Smell,Lazy Test,,Multiple test methods calling the same production method.,FALSE,TRUE,TRUE,FALSE
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.19.5499&rep=rep1&type=pdf,Refactoring Test Code,paper,Test Smell,Lazy Test,,This occurs when several test methods check the same method using the same fixture (but for example check the values of different instance variables),FALSE,TRUE,FALSE,TRUE
https://dl.acm.org/doi/10.1145/3337932.3338815,SoCRATES: Scala radar for test smells,paper,Test Smell,Lazy Test,,"More than one test case with the same fixture that tests the same method. This smell affects test maintainability, as assertions testing the same method should be in the same test case.",FALSE,FALSE,FALSE,FALSE
https://testsmells.org/,Software Unit Test Smells,webpage,Test Smell,Lazy Test,,Occurs when multiple test methods invoke the same method of the production object.,TRUE,FALSE,FALSE,FALSE
https://dl.acm.org/doi/10.1145/3463274.3463335,Test Smell Detection Tools: A Systematic Mapping Study,paper,Test Smell,Lazy Test,,Occurs when multiple test methods check the same method of production object,FALSE,FALSE,FALSE,FALSE
https://link.springer.com/article/10.1007/s10664-021-09969-1,The secret life of test smells-an empirical study on test smell evolution and maintenance,article,Test Smell,Lazy Test,,"Occurs when multiple test cases invoke the same method of the source code object, which may increase the difficulty in test maintenance",FALSE,FALSE,TRUE,FALSE
https://dl.acm.org/doi/10.1145/3368089.3417921,tsDetect: an open source test smells detection tool,paper,Test Smell,Lazy Test,,Multiple test methods calling the same production method,FALSE,FALSE,FALSE,FALSE
https://www.proquest.com/openview/17433ac63caf619abb410e441e6557f0/1?pq-origsite=gscholar&cbl=18750,What the Smell? An Empirical Investigation on the Distribution and Severity of Test Smells in Open Source Android Applications,thesis,Test Smell,Lazy Test,,Occurs when multiple test methods invoke the same method of the production object,FALSE,FALSE,TRUE,FALSE
http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.108.3631&rep=rep1&type=pdf,Rule-based Assessment of Test Quality,article,Test Smell,Likely ineffective Object-Comparison,,Objects comparisons which can never fail,FALSE,FALSE,TRUE,FALSE
https://dl.acm.org/doi/10.1145/3463274.3463335,Test Smell Detection Tools: A Systematic Mapping Study,paper,Test Smell,Likely Ineffective Object-Comparison,,A test that performs a comparison between objects will never fail.,FALSE,FALSE,FALSE,FALSE
https://stackoverflow.com/questions/333682/unit-testing-anti-patterns-catalogue,Unit testing Anti-patterns catalogue,webpage,Anti-pattern,Line hitter,,"On the first look tests covers everything and code coverage tools confirms it with 100%, but in reality tests only hit code without any output analyses.",FALSE,FALSE,FALSE,FALSE
https://www.yegor256.com/2018/12/11/unit-testing-anti-patterns.html,"Unit Testing Anti-Patterns, Full List",webpage,Anti-pattern,Line hitter,,"At first glance, the tests cover everything and code coverage tools confirm it with 100%, but in reality the tests merely hit the code, without doing any output analysis.",FALSE,FALSE,FALSE,FALSE
http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.144.9594,Assessing test quality ‐ TestLint,thesis,Test Smell,Literal Pollution,,"When writing tests for the application code it is mostly required also to provide some data to be able to test the functionality. This is mostly done by dening literals in the test code. However an excessive use of literals can cause severe problems:
- Too many literals are distracting and obfuscate the functionality and purpose of a test. This makes a test hard to read and understand. 
- The same or similar test data is often repeated within a test or testsuite. This is often a consequence of simply extending or adding tests without actually designing them. The result is a test-suite that is extremely hard to maintain and refactor. We detected such Duplication in harvesting our case study.",TRUE,TRUE,FALSE,FALSE
https://github.com/testdouble/test-smells,A workbook repository of example test smells and what to do about them,webpage,Test Smell,Litter Bugs,test pollution,"Each test has a side effect that persists between test cases, often resulting in tests that depend on one another. This is often called ""test pollution""",TRUE,TRUE,FALSE,TRUE
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,Lonely Test,,The test can only be run in a collection of tests (test suite) but not on its own since it depends on the shared fixture of another test in the collection.,FALSE,FALSE,TRUE,FALSE
https://books.google.com.br/books?hl=pt-BR&lr=&id=-izOiCEIABQC&oi=fnd&pg=PT19&dq=%22test+code%22+AND+(%22test*+smell*%22+OR+antipattern*+OR+%22poor+quality%22)&ots=YL71coYZkx&sig=s3U1TNqypvSAzSilSbex5lnHonk#v=onepage&q=%22test%20code%22%20AND%20(%22test*%20smell*%22%20OR%20antipattern*%20OR%20%22poor%20quality%22)&f=false,xUnit test patterns: Refactoring test code,book,Test Smell,Lonely Test,,Lonely Test is a special case of Interacting Tests in which a test can be run as part of a suite but cannot be run by itself because it depends on something in a Shared Fixture that was created by another test (e.g. Chained Tests (page X)) or by suite-level fixture setup logic (such as a Setup Decorator.),FALSE,TRUE,FALSE,TRUE
https://techbeacon.com/app-dev-testing/7-ways-tidy-your-test-code,Writing good gherkin,webpage,Test Smell,Long class,,"To properly execute your automated test, your code must open your application in a browser, perform the necessary actions on the application, and then verify the resulting state of the application. While these are all needed for your test, these are different responsibilities, and having all of these responsibilities together within a single class is a code smell. This smell makes it difficult to grasp the entirety of what's contained within the class, which can lead to redundancy and maintenance challenges. ",FALSE,TRUE,FALSE,TRUE
http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.115.3594&rep=rep1&type=pdf,A Refactoring Tool for TTCN-3,thesis,Test Smell,Long Function,Long Method,Long functions are hard to understand and indirection can be better supported by small functions,FALSE,FALSE,FALSE,TRUE
https://ieeexplore.ieee.org/abstract/document/6299294,Bad smells and refactoring methods for GUI test script,paper,Test Smell,Long Macro Event,Long Keyword,A macro event (or keyword) contains too many actions.,FALSE,FALSE,FALSE,TRUE
https://techbeacon.com/app-dev-testing/7-ways-tidy-your-test-code,Writing good gherkin,webpage,Test Smell,Long method,,"It's where a method or function has too many responsibilities. Many times a method does not start off being too long, but over time it grows and grows, taking on additional responsibilities. This poses an issue when tests want to call into a method to do one thing, but will ultimately have multiple other things executed as well. ",FALSE,TRUE,FALSE,TRUE
http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.115.3594&rep=rep1&type=pdf,A Refactoring Tool for TTCN-3,thesis,Test Smell,Long Parameter List,,"Long parameter lists are hard to understand, become inconsistent and difficult to use as they are always changed when more data is needed",FALSE,FALSE,FALSE,TRUE
https://link.springer.com/article/10.1007/s10009-008-0075-0,An approach to quality engineering of TTCN-3 test specifications,article,Test Smell,Long parameter list,,the number of formal parameters is high,FALSE,FALSE,FALSE,FALSE
https://ieeexplore.ieee.org/abstract/document/6299294,Bad smells and refactoring methods for GUI test script,paper,Test Smell,Long Parameter List,,The parameter list of a keyword or macro event is too long; it is difficult to understand the meaning of each parameter.,FALSE,FALSE,FALSE,TRUE
http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.144.6997&rep=rep1&type=pdf,Pattern-based Smell Detection in TTCN-3 Test Suites,thesis,Test Smell,Long Parameter List,,High number of formal parameters.,TRUE,TRUE,FALSE,TRUE
https://link.springer.com/chapter/10.1007/978-3-540-73066-8_16,Utilising Code Smells to Detect Quality Problems in TTCN-3 Test Suites,paper,Test Smell,Long Parameter List,,The number of formal parameters is high,FALSE,FALSE,FALSE,FALSE
https://jakescruggs.blogspot.com/2009/04/smells-of-testing-signs-your-tests-are.html,Smells of Testing (signs your tests are bad),webpage,Test Smell,Long Running Tests,,"When the feedback loop of code, test, code gets too long it can encourage bad behavior.",FALSE,FALSE,FALSE,TRUE
https://link.springer.com/article/10.1007/s10009-008-0075-0,An approach to quality engineering of TTCN-3 test specifications,article,Test Smell,Long statement block,,"a function, test case, or altstep has a long statement block.",FALSE,FALSE,FALSE,FALSE
http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.144.6997&rep=rep1&type=pdf,Pattern-based Smell Detection in TTCN-3 Test Suites,thesis,Test Smell,Long Statement Block,,"Long statement block in function, test case or altstep. A long function is more difficult to understand than a short one. Although the use of short functions (i.e. methods) is especially important for modern objectoriented languages, short functions have a certain importance for TTCN-3 as well. Long statement blocks in functions, test cases and altsteps should be decomposed into short functions with meaningful names.",TRUE,TRUE,FALSE,TRUE
https://link.springer.com/chapter/10.1007/978-3-540-73066-8_16,Utilising Code Smells to Detect Quality Problems in TTCN-3 Test Suites,paper,Test Smell,Long Statement Block,,"A function, test case, or altstep has a long statement block",FALSE,FALSE,FALSE,FALSE
https://github.com/testdouble/test-smells,A workbook repository of example test smells and what to do about them,webpage,Test Smell,Long Test,,A test method is so long that it's testing multiple things.,TRUE,TRUE,FALSE,TRUE
http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.144.9594,Assessing test quality ‐ TestLint,thesis,Test Smell,Long Test,,"A Long Test is a test that consists of lot of code and statements. Such tests are mostly (but not necessarily) complex and badly document the purpose of the test and the application code. Furthermore they tend to test too much functionality, maybe even getting eager.",TRUE,TRUE,FALSE,FALSE
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,Long Test,"Obscure Test, Verbose Test, Complex Test","The test is too long in general and thus, is complicated to understand.",FALSE,FALSE,TRUE,FALSE
http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.108.3631&rep=rep1&type=pdf,Rule-based Assessment of Test Quality,article,Test Smell,Long Test,,Tests including too many statements,FALSE,FALSE,TRUE,FALSE
https://dl.acm.org/doi/10.1145/3463274.3463335,Test Smell Detection Tools: A Systematic Mapping Study,paper,Test Smell,Long Test,,A test with many statements.,FALSE,FALSE,FALSE,FALSE
https://ieeexplore.ieee.org/abstract/document/6606682,Hunting for smells in natural language tests,paper,Test Smell,Long Test Steps,,A test step is very long,FALSE,TRUE,TRUE,FALSE
https://orbilu.uni.lu/handle/10993/48254,On the Maintenance of System User Interactive Tests,thesis,Test Smell,Long Test Steps,,"One or many test steps are very long, performing a lot of actions on the system under test.",FALSE,TRUE,TRUE,TRUE
https://arxiv.org/abs/2111.02317,Smells in System User Interactive Tests,technical paper/manuscript,Test Smell,Long Test Steps,,"One or many test steps are very long, performing a lot of actions on the system under test.",FALSE,TRUE,TRUE,TRUE
https://ieeexplore.ieee.org/document/8501942,What We Know About Smells in Software Test Code,technical paper/manuscript,Test Smell,Long/complex/verbose/obscure test,,It is difficult to understand the test at a glance. The test usually has excessive lines of code.,FALSE,FALSE,FALSE,FALSE
https://books.google.com.br/books?hl=pt-BR&lr=&id=-izOiCEIABQC&oi=fnd&pg=PT19&dq=%22test+code%22+AND+(%22test*+smell*%22+OR+antipattern*+OR+%22poor+quality%22)&ots=YL71coYZkx&sig=s3U1TNqypvSAzSilSbex5lnHonk#v=onepage&q=%22test%20code%22%20AND%20(%22test*%20smell*%22%20OR%20antipattern*%20OR%20%22poor%20quality%22)&f=false,xUnit test patterns: Refactoring test code,book,Test Smell,Lost Test,,The number of tests being executed in a test suite has dropped (or has not increased as much as expected). We may notice this directly if we are paying attention to test counts or we may find a bug that should have been caused by a test that we know exists but upon poking around we discover that the test has been disabled.,FALSE,TRUE,FALSE,TRUE
https://dl.acm.org/doi/10.1145/3350768.3350775,On the influence of Test Smells on Test Coverage,paper,Test Smell,Magic Number,,Occurs when assert statements contain numeric literals,FALSE,FALSE,FALSE,FALSE
